CustomerID,PhoneCoTenure,EquipmentRental,TotalServicesUsed,EquipmentPerMonth,DataPerMonth,VoicePerMonth,OwnsPC,HHIncome,Top50_Bottom50,clusterID
7689-PZGVSS-C8Q,59,1,8,0.0,0.0,23.084745762711865,0,36000,1,0
3400-LNIAAN-QRC,72,1,7,0.0,0.0,23.08333333333333,1,54000,1,1
8451-CKLLGR-V0U,70,1,9,0.0,0.0,23.02857142857143,1,16000,1,3
3524-ABXGIP-78T,72,1,9,0.0,0.0,23.027777777777782,1,30000,1,0
9528-AHOUXQ-SI4,15,1,6,0.0,16.933333333333334,6.066666666666666,0,20000,1,1
0474-WEIVTV-8R5,6,0,9,18.0,0.0,5.0,0,94000,1,1
9141-IMUZJW-U82,4,0,8,18.25,0.0,4.75,0,53000,1,1
2729-KBQJSU-J3G,5,0,5,21.0,0.0,2.0,0,18000,1,1
4309-WAPMSB-VVE,72,1,7,0.0,0.0,22.98611111111111,0,52000,1,1
8519-SBYPFI-WDF,73,1,5,0.0,0.0,22.93150684931507,1,11000,1,3
5692-XEZLHY-RN9,72,1,9,0.0,0.0,22.930555555555557,1,11000,1,3
7426-RJRFFK-CYX,70,1,8,0.0,0.0,22.92857142857143,1,59000,1,1
8396-JZZAGP-FB1,73,1,9,0.0,0.0,22.89041095890411,1,143000,1,1
2654-URCDHG-QT8,59,1,5,0.0,0.0,22.864406779661017,1,133000,1,1
0450-TWQRYG-IVO,71,1,8,0.0,0.0,22.859154929577464,0,20000,1,0
3344-GVIPWZ-BTV,7,0,10,19.428571428571427,0.0,3.4285714285714284,0,67000,1,1
6220-DNXMOB-3CJ,6,0,9,17.833333333333332,0.0,5.0,0,28000,1,1
9699-YXPXDK-8T6,72,1,7,0.0,0.0,22.819444444444446,0,27000,1,0
3862-SNXWPL-4GO,55,1,8,0.0,0.0,22.818181818181817,0,11000,1,3
5944-BIJLQS-DKM,5,0,9,17.0,0.0,5.8,0,160000,1,1
9881-YGIHTY-WM6,65,1,7,0.0,0.0,22.78461538461539,1,73000,1,1
2294-GVXBWL-C1X,9,0,8,17.444444444444443,0.0,5.333333333333333,0,34000,1,1
9255-ICUGTA-OH6,26,1,2,0.0,17.846153846153847,4.846153846153847,1,19000,1,1
2848-RWNVEL-66C,58,1,8,0.0,0.0,22.67241379310345,0,61000,1,1
4839-KZEEWJ-N8U,3,1,6,0.0,12.666666666666664,10.0,1,16000,1,1
6448-ZAIFUT-RS7,69,1,6,0.0,0.0,22.66666666666667,1,87000,1,1
1083-CDPIPL-6WB,3,0,6,18.0,0.0,4.666666666666667,0,15000,1,1
1527-FTFBNO-JT3,70,1,8,0.0,0.0,22.65714285714286,1,40000,1,0
9351-BJSQLP-WRG,71,1,10,0.0,0.0,22.63380281690141,1,20000,1,0
0050-JUNHKS-MMD,8,1,5,0.0,17.25,5.375,0,42000,1,1
7765-YLXIJG-P8K,18,0,10,19.61111111111111,0.0,3.0,0,36000,1,1
7178-ZBMHST-CN9,61,1,9,0.0,0.0,22.606557377049178,0,18000,1,0
0879-ZSQZLI-J5R,62,1,7,0.0,0.0,22.580645161290327,1,36000,1,0
6029-IREOHQ-FAO,68,1,10,0.0,0.0,22.573529411764714,1,53000,1,1
9554-BRBGCD-RJE,55,1,5,0.0,0.0,22.52727272727273,1,72000,1,1
7968-YDYADQ-JZV,4,0,3,17.75,0.0,4.75,0,28000,1,1
3513-NXOGHI-2A6,8,0,8,19.25,0.0,3.25,0,42000,1,1
8486-GACXIF-M31,8,0,6,19.875,0.0,2.625,0,28000,1,1
9201-ASDMLP-DS9,5,0,8,18.6,0.0,3.8,0,16000,1,1
2985-UEDVPQ-UJX,73,1,7,0.0,0.0,22.397260273972602,0,9000,1,3
0680-CCDFCM-UON,58,1,6,0.0,0.0,22.396551724137925,1,47000,1,1
8604-HXWQZU-3LR,8,0,5,18.25,0.0,4.125,0,14000,1,1
3845-JKYVBV-CUZ,59,1,8,0.0,0.0,22.3728813559322,1,43000,1,1
8680-CAWJBT-YV6,62,1,5,0.0,0.0,22.35483870967742,1,16000,1,0
7626-FZMBJH-OQD,68,1,7,0.0,0.0,22.352941176470583,0,9000,1,3
7135-YPABCZ-YSH,22,0,9,17.863636363636363,0.0,4.454545454545454,0,123000,1,1
8974-LHXTHT-IZ5,39,0,9,18.28205128205128,0.0,4.0256410256410255,1,27000,1,1
0228-XPKZOF-2W3,7,1,3,0.0,19.0,3.2857142857142856,0,25000,1,1
4946-CFCJVA-ZA8,7,1,5,0.0,16.142857142857142,6.142857142857142,0,32000,1,1
4115-QQAQMS-3UO,73,1,9,0.0,0.0,22.26027397260274,1,240000,1,1
7621-GEJAXT-BJC,4,1,2,0.0,18.25,4.0,0,74000,1,1
9802-DUNHYJ-M9J,65,1,5,0.0,0.0,22.246153846153845,1,111000,1,1
2963-UGUAEW-YUS,71,1,4,0.0,0.0,22.225352112676052,0,293000,1,1
5241-XFVBSM-H0X,66,1,7,0.0,0.0,22.21212121212121,0,10000,1,3
2521-BKEFER-MS1,73,1,4,0.0,0.0,22.2054794520548,0,9000,1,3
3319-BOOXCD-PSQ,66,1,7,0.0,0.0,22.181818181818183,0,66000,1,1
0515-HJKRYI-KB1,73,1,8,0.0,0.0,22.17808219178082,0,58000,1,1
6731-UKEQRV-6ZB,69,1,9,0.0,0.0,22.17391304347826,1,67000,1,1
2165-ODFCDS-YAA,65,1,6,0.0,0.0,22.123076923076926,1,53000,1,1
1564-WARFFZ-CYW,69,1,8,0.0,0.0,22.08695652173913,1,18000,1,0
0694-FUKAXG-HHG,66,1,5,0.0,0.0,22.03030303030303,1,80000,1,1
9265-PEYHMB-1PL,72,1,10,0.0,0.0,22.027777777777782,0,10000,1,3
9865-XFWZHE-PQ7,9,1,3,0.0,17.777777777777782,4.222222222222221,0,34000,1,1
6412-ALYEFT-RQ6,1,1,10,0.0,0.0,22.0,1,15000,1,1
3240-UZRRYX-GRV,58,1,6,0.0,0.0,22.0,1,193000,1,1
0714-MNJSGP-8F6,47,1,6,0.0,0.0,21.97872340425532,1,44000,1,1
3732-TJHQAL-IZK,72,1,3,0.0,0.0,21.972222222222218,0,10000,1,3
6102-ISZDCT-ZAA,71,1,8,0.0,0.0,21.95774647887324,0,15000,1,3
2050-RTGFQU-7YX,65,1,8,0.0,0.0,21.93846153846154,0,21000,1,0
6030-WPRQNM-02C,56,1,10,0.0,0.0,21.910714285714285,0,34000,1,0
6312-ESUBSO-2JB,66,1,8,0.0,0.0,21.84848484848485,1,86000,1,1
6522-HZJXBL-K1X,55,1,9,0.0,0.0,21.83636363636364,1,35000,1,0
1121-PQHFDY-UBW,69,1,8,0.0,0.0,21.81159420289855,0,31000,1,0
3705-BBBFVD-22T,57,1,10,0.0,0.0,21.771929824561404,1,64000,1,1
2030-AJBYFE-SPO,70,1,10,0.0,0.0,21.771428571428565,1,27000,1,0
5356-KWXALQ-5SC,63,1,9,0.0,0.0,21.746031746031747,0,31000,1,0
5904-QLUPMU-GY6,68,1,8,0.0,0.0,21.720588235294123,1,16000,1,3
4767-FSLFFH-VN4,7,1,4,0.0,16.285714285714285,5.428571428571429,1,20000,1,1
6628-YRFILT-9TG,65,1,10,0.0,0.0,21.70769230769231,1,45000,1,0
8161-UIIOWG-KN0,69,1,9,0.0,0.0,21.681159420289852,1,10000,1,3
0415-IKVMWW-UQQ,72,1,5,0.0,0.0,21.680555555555557,0,91000,1,1
1341-ZSKCOA-3SH,3,0,9,12.666666666666664,0.0,9.0,0,36000,1,1
0037-VHZRCO-JXT,73,1,9,0.0,0.0,21.65753424657534,1,14000,1,3
1216-WSOBDB-69I,61,1,10,0.0,0.0,21.639344262295083,0,71000,1,1
1618-XLOREQ-Q4Y,72,1,7,0.0,0.0,21.63888888888889,1,9000,1,3
3575-PFXTFH-GC8,69,1,4,0.0,0.0,21.63768115942029,0,128000,1,1
6843-PTAEZC-KH5,68,1,8,0.0,0.0,21.617647058823533,0,13000,1,3
9932-EAHNJR-O9V,58,1,10,0.0,0.0,21.603448275862064,1,57000,1,1
1766-NYRWTM-ZE6,67,1,9,0.0,0.0,21.597014925373134,1,15000,1,3
9096-WDAHND-G6L,64,1,7,0.0,0.0,21.5625,1,86000,1,1
7476-JNHWIW-QIV,59,1,5,0.0,0.0,21.525423728813557,1,52000,1,1
1504-YOFFPM-NA3,60,1,6,0.0,0.0,21.466666666666665,1,15000,1,0
2911-FIWKXD-5XS,66,1,5,0.0,0.0,21.439393939393934,1,77000,1,1
7165-XBBEDL-H2Y,62,1,8,0.0,0.0,21.41935483870968,0,10000,1,3
1347-ISWUYP-N5R,51,1,3,0.0,0.0,21.41176470588235,0,12000,1,3
9565-CKQZAR-8A2,70,1,9,0.0,0.0,21.38571428571429,1,33000,1,0
9321-FCPRGD-QA6,71,1,8,0.0,0.0,21.380281690140844,0,71000,1,1
2830-KWMZCH-54L,64,1,9,0.0,0.0,21.359375,0,38000,1,0
5360-LQVBVP-MI1,53,1,10,0.0,0.0,21.358490566037734,1,40000,1,1
6414-OPCQXX-WBW,53,1,3,0.0,0.0,21.339622641509433,0,79000,1,1
2187-NYMCPV-F8B,12,1,4,0.0,16.75,4.583333333333333,0,40000,1,1
8945-DFYLDV-HE9,27,0,10,18.407407407407412,0.0,2.9259259259259265,0,15000,1,0
1477-KHJTCK-UA4,3,0,10,18.0,0.0,3.333333333333333,0,28000,1,1
9910-GXMLHA-13C,72,1,4,0.0,0.0,21.319444444444443,0,38000,1,0
7896-KFFAVT-76W,69,1,9,0.0,0.0,21.318840579710145,0,12000,1,3
4795-DHIIEL-AKP,68,1,9,0.0,0.0,21.308823529411768,0,19000,1,0
3319-VOHKDQ-M54,13,1,4,0.0,16.615384615384613,4.6923076923076925,0,25000,1,1
1615-ZJOTGT-YBL,7,1,3,0.0,17.571428571428573,3.7142857142857135,0,36000,1,1
3216-HYCWBS-R4X,11,1,5,0.0,19.181818181818183,2.090909090909091,0,34000,1,1
5099-WPOBFB-V7T,60,1,10,0.0,0.0,21.266666666666666,1,20000,1,0
4003-MTVCZU-947,66,1,8,0.0,0.0,21.25757575757576,1,10000,1,3
2166-JHKRTQ-B3K,70,1,8,0.0,0.0,21.257142857142856,0,42000,1,0
5390-QYNMKM-GIT,4,0,7,17.75,0.0,3.5,0,19000,1,1
2858-QGCFXO-7P0,44,1,8,0.0,0.0,21.25,0,23000,1,0
2220-KLUIMT-QBI,71,1,6,0.0,0.0,21.225352112676056,1,10000,1,3
3900-KDRPVP-CCX,63,1,10,0.0,0.0,21.17460317460317,1,37000,1,0
1745-SREKOB-0YG,65,1,4,0.0,0.0,21.153846153846157,1,26000,1,0
2102-SEQVSW-Y31,15,1,4,0.0,16.4,4.733333333333333,0,28000,1,1
2689-VYLAYC-OSJ,64,1,10,0.0,0.0,21.125,1,100000,1,1
2704-RLBHGY-MD9,34,1,5,0.0,0.0,21.11764705882353,1,124000,1,1
4419-QJJUZT-N91,70,1,10,0.0,0.0,21.114285714285714,1,44000,1,0
8149-FKTYAV-L1R,67,1,5,0.0,0.0,21.104477611940297,1,87000,1,1
8051-FTKJQV-NM8,69,1,8,0.0,0.0,21.08695652173913,0,14000,1,3
9124-DZALHM-S6I,54,1,9,0.0,0.0,21.055555555555557,1,16000,1,0
1581-ZCJWIG-F7G,65,1,9,0.0,0.0,21.04615384615385,1,33000,1,0
3681-CUNOXM-OU5,66,1,9,0.0,0.0,21.0,0,42000,1,0
6231-FDXDHF-BI1,73,1,6,0.0,0.0,20.98630136986301,1,10000,1,3
4683-VRQLDK-SUP,64,1,5,0.0,0.0,20.96875,0,77000,1,1
9769-WBWUBQ-EUO,61,1,4,0.0,0.0,20.9344262295082,1,82000,1,1
9841-HCDWMI-E3T,71,1,9,0.0,0.0,20.87323943661972,1,58000,1,1
7146-UJLAMO-UJH,69,1,9,0.0,0.0,20.869565217391305,0,29000,1,0
7281-VJURIT-SRK,67,1,7,0.0,0.0,20.835820895522392,1,36000,1,0
3199-QFDSWE-T2O,67,1,10,0.0,0.0,20.820895522388057,1,97000,1,1
8766-NRLBWY-N4T,55,1,5,0.0,0.0,20.763636363636362,1,36000,1,0
0034-EFPVBU-CUF,72,1,9,0.0,0.0,20.73611111111111,0,16000,1,3
0655-MCJJBZ-MPB,54,1,9,0.0,0.0,20.722222222222218,1,58000,1,1
3755-NMPIHN-QPI,68,1,8,0.0,0.0,20.705882352941178,1,77000,1,1
1402-XVMJFP-FAT,66,1,8,0.0,0.0,20.60606060606061,0,10000,1,3
8267-MZTNYW-CEQ,63,1,9,0.0,0.0,20.603174603174605,1,15000,1,3
0639-AWCJZD-NVF,48,1,6,0.0,0.0,20.5625,0,9000,1,3
5138-RYTVAT-ZI0,68,1,5,0.0,0.0,20.558823529411768,1,95000,1,1
3685-WTAVBE-RC3,69,1,9,0.0,0.0,20.55072463768116,0,11000,1,3
1118-EXWGFB-XTO,31,1,7,0.0,0.0,20.548387096774192,0,95000,1,1
0032-AKTRIG-C0N,62,1,5,0.0,0.0,20.548387096774192,0,120000,1,1
7434-XKONYL-EBW,67,1,4,0.0,0.0,20.53731343283582,0,36000,1,0
0313-ZUAFRJ-9MC,71,1,7,0.0,0.0,20.52112676056338,1,33000,1,0
9919-ORWGSQ-8Q6,59,1,3,0.0,0.0,20.508474576271187,0,137000,1,1
4105-ULOEFY-SDR,4,0,9,17.75,0.0,2.75,0,17000,1,1
4820-VWUAEL-KWD,10,1,5,0.0,15.7,4.8,1,33000,1,1
5074-ETOUDI-JWP,6,0,8,17.666666666666668,0.0,2.833333333333333,0,12000,1,1
0119-ZUYERZ-58D,64,1,5,0.0,0.0,20.4375,0,26000,1,0
7949-VXATWD-7FV,5,1,2,0.0,17.4,3.0,0,35000,1,1
0916-BWPGAE-LLH,56,1,6,0.0,0.0,20.339285714285715,1,43000,1,1
8222-XWXKAQ-6HJ,3,0,9,16.0,0.0,4.333333333333333,0,30000,1,1
3270-QSARFQ-UMS,51,1,6,0.0,0.0,20.33333333333333,0,32000,1,0
2969-ODPCDX-5DC,12,0,10,15.916666666666664,0.0,4.416666666666667,1,29000,1,1
2641-HDUCAQ-IZO,58,1,8,0.0,0.0,20.32758620689655,0,68000,1,1
5452-XSCDBZ-XZE,46,1,10,0.0,0.0,20.30434782608696,1,69000,1,1
8906-YTASPW-PT4,64,1,8,0.0,0.0,20.296875,1,9000,1,3
8005-LGEHLH-CXK,71,1,5,0.0,0.0,20.267605633802816,1,16000,1,3
9708-FSIKUI-JFI,4,1,3,0.0,16.0,4.25,0,38000,1,1
6094-IJGBOJ-7L6,12,1,4,0.0,16.833333333333332,3.4166666666666665,1,92000,1,1
8771-CZJBYG-23D,71,1,4,0.0,0.0,20.183098591549296,0,134000,1,1
6069-XDEXMK-X0N,67,1,9,0.0,0.0,20.179104477611943,1,47000,1,1
8426-APYNMT-ZPR,68,1,9,0.0,0.0,20.147058823529417,1,15000,1,3
1180-HTEUWU-TUM,62,1,9,0.0,0.0,20.080645161290324,1,44000,1,1
8170-YHWTSQ-825,47,1,6,0.0,0.0,20.063829787234038,0,10000,1,3
4101-QCHMSB-2IJ,56,1,7,0.0,0.0,20.053571428571427,0,80000,1,1
3675-ORXDIG-S0B,6,0,10,14.833333333333336,0.0,5.166666666666667,0,31000,1,1
7321-QQOGGJ-OSE,4,0,8,16.75,0.0,3.25,0,31000,1,1
3657-ZNSIXZ-A02,59,1,6,0.0,0.0,20.0,1,9000,1,3
9584-USPNVB-8ET,73,1,3,0.0,0.0,19.972602739726028,0,126000,1,1
2828-KIVWBG-6GA,61,1,8,0.0,0.0,19.91803278688525,0,27000,1,0
0256-JXPOLY-RHL,62,1,7,0.0,0.0,19.90322580645161,1,143000,1,1
3049-MYBYQV-SQO,35,1,5,0.0,0.0,19.88571428571429,0,89000,1,1
8923-GVFINO-LIN,48,1,9,0.0,0.0,19.875,1,31000,1,0
2151-EKABHZ-0B9,6,1,8,0.0,15.166666666666664,4.666666666666667,0,23000,1,1
0238-TDKQMF-WVH,68,1,10,0.0,0.0,19.823529411764707,0,59000,1,1
8188-QKPMHI-X11,48,1,6,0.0,0.0,19.8125,0,93000,1,1
3292-RFWSBY-H6M,68,1,8,0.0,0.0,19.808823529411768,0,81000,1,1
0608-HVPNLT-T6T,67,1,8,0.0,0.0,19.761194029850746,0,65000,1,1
6284-TQRXAR-KJP,28,1,6,0.0,0.0,19.714285714285715,1,16000,1,0
0707-GXMTZS-HUH,69,1,7,0.0,0.0,19.71014492753623,1,14000,1,3
9583-QGZJMP-WEL,63,1,7,0.0,0.0,19.682539682539684,1,40000,1,0
9698-CLJJBU-ZW7,6,1,5,0.0,17.333333333333332,2.333333333333333,0,22000,1,1
4518-HAHJUN-O50,3,1,3,0.0,16.666666666666668,3.0,1,27000,1,1
2062-ZTUYWQ-9IA,70,1,9,0.0,0.0,19.642857142857142,1,62000,1,1
6537-NLPTEG-ME9,51,1,6,0.0,0.0,19.607843137254907,0,55000,1,1
7994-NNQEKJ-QCG,5,0,8,17.2,0.0,2.4,0,70000,1,1
2976-AVCYVA-BQ2,53,1,7,0.0,0.0,19.58490566037736,0,22000,1,0
6766-BKWNTC-8QL,24,1,9,0.0,0.0,19.58333333333333,1,11000,1,0
8373-CDDHIB-T5D,54,1,8,0.0,0.0,19.574074074074076,0,26000,1,0
1193-VCEOCQ-9X5,45,1,6,0.0,0.0,19.555555555555557,1,25000,1,0
0474-OYTFOT-QFC,58,1,9,0.0,0.0,19.55172413793104,0,11000,1,3
6746-BBGJAG-EV5,33,1,9,0.0,0.0,19.545454545454547,1,91000,1,1
1569-HKZECB-XL5,26,1,10,0.0,0.0,19.53846153846154,1,50000,1,1
3677-RCTNGD-2YK,65,1,3,0.0,0.0,19.476923076923075,0,182000,1,1
1198-GCOWXL-LC9,57,1,9,0.0,0.0,19.473684210526315,1,28000,1,0
7098-QXPTQT-9JS,59,1,5,0.0,0.0,19.440677966101696,0,23000,1,0
4947-RJJEDN-7RN,56,1,9,0.0,0.0,19.428571428571427,1,21000,1,0
1992-CMSLJG-YZN,67,1,8,0.0,0.0,19.417910447761194,1,65000,1,1
1487-NHDXVC-5H7,61,1,10,0.0,0.0,19.409836065573767,1,35000,1,0
7157-SIJCJP-JSV,58,1,6,0.0,0.0,19.379310344827584,1,111000,1,1
0952-HEDWUH-ACG,58,1,5,0.0,0.0,19.379310344827584,1,186000,1,1
3643-MJJTUX-A5T,57,1,6,0.0,0.0,19.36842105263158,0,94000,1,1
5367-GOJPVN-AOV,55,1,10,0.0,0.0,19.363636363636363,1,12000,1,3
8528-CEHEGW-O96,67,1,9,0.0,0.0,19.35820895522388,1,69000,1,1
3368-ZCWPCN-HA0,73,1,7,0.0,0.0,19.356164383561644,0,10000,1,3
5303-MFNEPP-GGF,3,1,8,0.0,0.0,19.33333333333333,0,16000,1,1
5297-GKMENW-FQC,68,1,4,0.0,0.0,19.308823529411768,1,87000,1,1
1526-FUEFQG-I9O,71,1,8,0.0,0.0,19.295774647887324,0,39000,1,0
0144-UFVNEK-87S,52,1,7,0.0,0.0,19.28846153846154,1,85000,1,1
8681-LQUWES-XE6,70,1,8,0.0,0.0,19.271428571428565,0,27000,1,0
6663-QLONPG-BER,40,1,10,0.0,0.0,19.225,1,95000,1,1
4724-UVMKNV-Z1I,67,1,10,0.0,0.0,19.223880597014926,1,16000,1,3
8163-VZDYGX-PE1,63,1,8,0.0,0.0,19.222222222222218,0,103000,1,1
3572-CIDEXS-IS0,67,1,8,0.0,0.0,19.19402985074627,1,69000,1,1
3833-RQEFZV-E3U,37,1,10,0.0,0.0,19.18918918918919,1,26000,1,0
1829-TFCYPW-3AE,53,1,6,0.0,0.0,19.169811320754718,1,80000,1,1
9406-UAPEXS-YLU,64,1,8,0.0,0.0,19.15625,0,39000,1,0
1100-MHOLDR-TXJ,7,0,7,15.714285714285715,0.0,3.4285714285714284,0,33000,1,1
4249-CTACXB-5SC,31,1,10,0.0,0.0,19.12903225806452,0,20000,1,0
2707-RPRDJC-D8J,42,1,5,0.0,0.0,19.095238095238095,1,23000,1,0
4278-OFXEFE-8VX,71,1,9,0.0,0.0,19.014084507042245,1,25000,1,0
7883-KRMORW-X94,2,0,9,17.0,0.0,2.0,0,18000,1,1
4273-YIIQIX-HWY,3,0,8,15.333333333333336,0.0,3.6666666666666665,0,30000,1,1
3328-JFBBON-Q61,2,0,9,18.0,0.0,1.0,1,95000,1,1
9166-NBENKT-6SQ,64,1,8,0.0,0.0,19.0,0,109000,1,1
8991-KZUKTA-H55,48,1,8,0.0,0.0,19.0,1,9000,1,3
8530-UFAWAZ-9DK,62,1,9,0.0,0.0,18.983870967741932,0,108000,1,1
7939-ERYSUF-ZB5,37,1,10,0.0,0.0,18.97297297297297,1,74000,1,1
2397-DFGQLN-VTH,63,1,9,0.0,0.0,18.96825396825397,1,60000,1,1
8716-VIGELV-5X7,65,1,5,0.0,0.0,18.953846153846158,0,96000,1,1
9660-SKUWKE-D6O,53,1,10,0.0,0.0,18.924528301886788,1,12000,1,3
9992-FSFJPL-5D6,44,1,7,0.0,0.0,18.90909090909091,1,47000,1,1
2833-ORNEXA-0T3,54,1,9,0.0,0.0,18.907407407407412,1,21000,1,0
0159-IGIWSN-HNZ,10,1,4,0.0,15.9,3.0,0,47000,1,1
7176-AYTTTN-E3H,39,1,6,0.0,0.0,18.897435897435894,1,75000,1,1
9024-QQZDBM-RN4,72,1,5,0.0,0.0,18.88888888888889,0,59000,1,1
4935-IATXSB-KUU,68,1,9,0.0,0.0,18.86764705882353,1,145000,1,1
6194-VNSVNZ-AEU,58,1,7,0.0,0.0,18.86206896551724,1,40000,1,0
0902-YHBCII-FN1,68,1,9,0.0,0.0,18.83823529411765,1,35000,1,0
4227-XNKGCM-1JC,68,1,5,0.0,0.0,18.83823529411765,1,112000,1,1
0688-IJBXJA-RBH,57,1,10,0.0,0.0,18.82456140350877,1,23000,1,0
9139-ROWUXP-2VS,57,1,10,0.0,0.0,18.807017543859647,1,9000,1,3
8129-OUMYHB-J7K,37,1,6,0.0,0.0,18.783783783783786,0,15000,1,0
8581-YRJOEY-YZX,52,1,8,0.0,0.0,18.76923076923077,1,44000,1,1
6091-GSCHJX-JVD,67,1,6,0.0,0.0,18.761194029850746,1,19000,1,0
5913-VZNLLP-INS,67,1,7,0.0,0.0,18.761194029850746,1,33000,1,0
3811-XQBBND-PAH,56,1,9,0.0,0.0,18.732142857142858,0,67000,1,1
9156-FXQUCE-GTI,11,1,4,0.0,15.545454545454545,3.1818181818181817,0,80000,1,1
3061-EXBWSF-CAU,65,1,5,0.0,0.0,18.723076923076924,0,57000,1,1
6364-UDOXSK-CLL,70,1,8,0.0,0.0,18.67142857142857,0,106000,1,1
9926-CMIOYZ-7ZK,3,0,10,12.333333333333336,0.0,6.333333333333332,1,25000,1,1
8931-XMXDFT-RXL,73,1,6,0.0,0.0,18.64383561643836,1,20000,1,0
9606-USYKZI-IH2,70,1,5,0.0,0.0,18.6,1,56000,1,1
2877-KERRQY-KF6,70,1,5,0.0,0.0,18.6,0,119000,1,1
9585-CGVQZH-NKB,58,1,8,0.0,0.0,18.58620689655172,1,11000,1,3
4918-WTXQYZ-284,33,1,8,0.0,0.0,18.575757575757574,1,18000,1,0
2003-DHEWXA-JM3,7,0,10,16.857142857142858,0.0,1.7142857142857142,0,47000,1,1
7868-DWLPFD-4N4,69,1,8,0.0,0.0,18.565217391304348,0,54000,1,1
4323-JKNASP-Z5I,69,1,5,0.0,0.0,18.55072463768116,1,80000,1,1
9591-DHXYZG-V8E,6,1,2,0.0,16.0,2.5,0,28000,1,1
7698-RZOTTO-EC9,59,1,9,0.0,0.0,18.491525423728813,0,80000,1,1
7091-HJWHFE-155,62,1,5,0.0,0.0,18.483870967741932,1,74000,1,1
8498-ANIERZ-SOX,69,1,9,0.0,0.0,18.44927536231884,0,13000,1,3
8898-CEIFEZ-5QX,45,1,8,0.0,0.0,18.444444444444443,1,22000,1,0
6237-IDDHKI-H17,44,1,8,0.0,0.0,18.431818181818183,1,60000,1,1
8505-MZQBHT-GH5,65,1,6,0.0,0.0,18.384615384615387,1,48000,1,1
1755-QGDBEN-2OX,61,1,9,0.0,0.0,18.36065573770492,1,188000,1,1
3402-FTLZQI-30T,20,1,6,0.0,0.0,18.35,0,237000,1,1
5095-QMVWOH-LCN,49,1,9,0.0,0.0,18.346938775510203,0,32000,1,0
6515-UIBHZP-L71,6,1,2,0.0,15.0,3.333333333333333,0,26000,1,1
1458-OZFBTY-TB2,45,1,10,0.0,0.0,18.33333333333333,0,35000,1,1
8217-GUBABE-40U,55,1,8,0.0,0.0,18.327272727272728,0,28000,1,0
1202-YUYPSH-XCC,62,1,5,0.0,0.0,18.322580645161292,0,51000,1,1
2974-AZXCIW-1XY,37,1,6,0.0,0.0,18.297297297297302,0,43000,1,1
8836-WJSYDN-S8B,50,1,7,0.0,0.0,18.26,1,212000,1,1
5540-HQXVZL-NKU,34,1,5,0.0,0.0,18.235294117647054,0,181000,1,1
4626-ZHFCOF-HT5,70,1,8,0.0,0.0,18.228571428571428,1,53000,1,1
4701-RYFQNE-JMD,58,1,8,0.0,0.0,18.224137931034484,0,158000,1,1
8026-CYWMJI-1O2,67,1,6,0.0,0.0,18.2089552238806,1,49000,1,1
7437-HQDRCA-GOC,65,1,9,0.0,0.0,18.153846153846157,0,60000,1,1
6254-UBKFEY-KK7,7,1,4,0.0,14.714285714285715,3.4285714285714284,0,33000,1,1
0594-EMVICD-E3H,67,1,8,0.0,0.0,18.104477611940297,0,102000,1,1
1994-QKDOIY-XKP,10,1,6,0.0,0.0,18.1,0,18000,1,1
6522-YSNEBU-22G,10,1,8,0.0,14.8,3.3,0,48000,1,1
9685-CNYUFH-WRN,48,1,3,0.0,0.0,18.08333333333333,1,24000,1,0
6042-KSWNFY-WWY,45,1,6,0.0,0.0,18.044444444444444,1,97000,1,1
2347-CJQMII-HZQ,57,1,9,0.0,0.0,18.017543859649123,1,47000,1,1
3583-HKTLOS-QZ8,4,0,9,12.0,0.0,6.0,0,52000,1,1
6959-RUXOVS-23R,4,1,8,0.0,0.0,18.0,1,17000,1,1
2574-XWIFPA-0C9,4,0,9,15.25,0.0,2.75,0,36000,1,1
3114-WDOBKR-OCP,1,1,10,0.0,0.0,18.0,1,14000,1,1
3677-VWKKLE-HH0,53,1,3,0.0,0.0,17.962264150943398,1,10000,1,3
7247-KCAQED-KLS,70,1,7,0.0,0.0,17.957142857142856,0,39000,1,0
6504-BASSJM-G5A,69,1,9,0.0,0.0,17.956521739130434,1,86000,1,1
1114-UELZXT-QT7,65,1,6,0.0,0.0,17.953846153846158,1,35000,1,0
2237-XTNODS-GUM,47,1,7,0.0,0.0,17.914893617021278,0,130000,1,1
6957-RWZCLU-PDD,8,1,5,0.0,15.25,2.625,0,42000,1,1
0246-BDEUXK-1RM,46,1,5,0.0,0.0,17.869565217391305,0,20000,1,0
3589-CAYBPB-PS0,64,1,9,0.0,0.0,17.859375,0,55000,1,1
4523-CZLDHQ-F6P,64,1,3,0.0,0.0,17.84375,0,22000,1,0
8295-DLFLWB-M19,68,1,9,0.0,0.0,17.808823529411768,1,133000,1,1
9599-KTGIJG-XPT,70,1,9,0.0,0.0,17.785714285714285,0,72000,1,1
9243-KEGJHL-JTY,49,1,7,0.0,0.0,17.775510204081638,1,24000,1,0
5034-BGWIVG-7OV,4,1,6,0.0,0.0,17.75,1,20000,1,1
9347-RPQEUD-TUS,55,1,8,0.0,0.0,17.745454545454546,0,33000,1,0
9834-TWWKKW-HCR,62,1,5,0.0,0.0,17.741935483870968,0,97000,1,1
0283-BOIKUR-4YP,62,1,8,0.0,0.0,17.741935483870968,0,9000,1,3
4523-IIDSYM-ANC,71,1,9,0.0,0.0,17.718309859154925,0,99000,1,1
